Isin,Year,EG017,EG018,EG030,IS010,Industry,Sum_EG_25,Sum_EG_50,Sum_EG_75
DE0006231004,2016,295.869,607.36,857.8,6473.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100001377,2016,0.598,0.659,0.848,111.6858401,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US45817G2012,2016,0.123,0.158,0.246,3.838963,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3152720003,2016,0.669,1.565,3.051,5078.243,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US4611471008,2016,0.715,2.362,0.303,40.227,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US44980X1090,2016,12.955,40.633,20.799,1006.173,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
GB0009619924,2016,4.865,21.03,0.896,132.707,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0003014007,2016,0.425,1.704,0.088,3127.191,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3735300000,2016,1.737,5.709,9.435,13014.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3389680004,2016,0.207,1.143,30.656,18742.102,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE000001F05,2016,22.145,714.61,130.531,19154.52774,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE000000N97,2016,6.371,13.674,1.476,920.6355259,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0005285001,2016,0.05,4.085,0.286,2185.384,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE0000017L3,2016,381.54,19.29,1.261,1395.863516,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0006552003,2016,0.153,11.885,2.6,1667.761,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002375003,2016,2.468,7.098,0.33,2560.659,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3281610000,2016,3.357,9.389,3.534,15083.848,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002449006,2016,1.263,212.883,0.0,20081.683,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US5012421013,2016,0.525,13.92,0.159,627.192,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3979200007,2016,0.017,2.799,46.397,15291.79,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0003346003,2016,0.034,1.439,0.212,3585.383,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US5184151042,2016,0.315,2.141,3.45,427.054,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0003588000,2016,0.948,1.603,0.063,1223.765,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
KR7058470006,2016,2.008,14.625,0.151,112788.734,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002472008,2016,0.383,36.879,1.659,6074.91,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002369006,2016,1.726,57.76,7.18,5622.375,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0004979000,2016,0.043,4.92,0.154,2518.184,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US55405Y1001,2016,9.385,10.385,21.788,544.338,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002337003,2016,144.0,250.0,30.348,24124.973,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US55933J2033,2016,16.113,21.534,11.026,687.969,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
MYL3867OO008,2016,0.005,0.16,5.15,1460.653,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US5738741041,2016,7.843,22.902,369.581,2602.497,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US57776J1007,2016,5.223,3.876,9.114,387.832,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100003QK4,2016,1.571,1.374,0.886,385.2092843,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0003527008,2016,0.063,1.267,0.151,2491.388,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002454006,2016,0.717,35.511,13.287,275511.714,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3920860008,2016,5.774,3.559,4.635,55662.811,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
BE0165385973,2016,0.668,10.418,2.879,456.284989,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3750400008,2016,3.463,12.433,28.177,26047.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3910570005,2016,1.239,5.293,5.397,8125.374,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002464005,2016,162.753,400.44,0.265,8883.695,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US55306N1046,2016,2.477,27.754,6.355,1295.342,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100001X19,2016,57.927,104.927,8.138,5520.495889,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100003MN7,2016,0.011,1.843,0.924,844.9446353,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002434008,2016,0.083,3.989,0.222,227.96,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
DE0006627201,2016,6.432,9.239,4.26,293.533289,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
SE0000375115,2016,1.047,2.49,2.129,2319.254,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US63010N1054,2016,0.271,0.307,0.474,8.115657,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002408002,2016,52.556,236.096,26.837,41632.505,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE1000040F5,2016,1.568,8.569,0.551,270.065037,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100000ML7,2016,6.734,53.005,2.124,1622.387418,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US64118P1093,2016,0.417,0.554,0.377,19.655,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0003317004,2016,1.215,1.017,0.047,2363.701,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3686200001,2016,1.979,5.611,3.738,22920.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3725200004,2016,4.285,11.871,1.315,19525.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3701200002,2016,127.429,198.022,4.425,118414.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
NO0003055501,2016,0.014,1.158,41.081,197.698,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
IL0010845571,2016,17.257,3.301,0.664,163.903,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0003034005,2016,0.398,8.205,0.609,45650.879,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0004919006,2016,34.4,40.8,0.349,8329.286,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US6294452064,2016,0.613,0.582,1.677,27.717278,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3193600008,2016,2.312,2.638,0.458,12409.209,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US6833441057,2016,4.294,3.1,1.908,221.129,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002329000,2016,1.022,86.309,3.031,15786.333,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3200400004,2016,3.931,14.296,59.451,32372.076,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
DE000LED4000,2016,31.6,225.6,1185.1,3785.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US68989M2026,2016,,,,,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002481009,2016,1.242,24.339,2.616,12867.73,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US7013543001,2016,0.255,0.328,0.288,4.064187,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US71360T2006,2016,0.178,0.134,0.679,6.024,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0008299009,2016,0.138,5.884,0.015,43782.512,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US7194051022,2016,51.204,47.953,13.993,483.456,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100005998,2016,,,,,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US72581M3051,2016,1.123,1.268,1.284,53.39,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US7392761034,2016,7.652,12.515,8.827,389.668,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0006770001,2016,,,,,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0006239007,2016,34.467,275.044,72.718,48343.542,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0006173008,2016,0.708,22.377,0.964,2680.945,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
DE0007461006,2016,0.405,2.343,1.244,86.595,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US74837P4054,2016,0.265,0.327,1.647,11.421,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US7509171069,2016,2.929,1.428,9.856,336.597,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002379005,2016,0.675,21.077,0.35,38914.031,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002302007,2016,0.616,0.901,0.404,518.051,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3164720009,2016,218.247,878.936,535.261,693289.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US7631651079,2016,2.172,2.728,1.139,142.016,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0004968003,2016,0.041,0.439,0.049,2161.784,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0008104001,2016,0.003,8.625,0.82,2138.745,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
ES0105225009,2016,0.092,0.064,0.133,3.07601732,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100003RK2,2016,3.106,4.357,1.699,1298.120901,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3982800009,2016,42.904,515.535,408.551,352397.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3982200002,2016,2.145,8.122,19.744,19942.914,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3976200000,2016,0.647,1.146,560.43,221990.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3975410006,2016,0.131,2.098,438.127,,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3322950001,2016,1.044,3.849,10.007,5345.193,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE000000KB3,2016,66.272,148.47,11.68,6272.602658,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3329600005,2016,6.688,97.029,131.935,155919.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
DE0005156236,2016,3.051,4.33,1.417,116.079,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0003583001,2016,0.735,9.041,0.564,3494.921,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3494600004,2016,11.436,41.087,2305.0,259675.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002351004,2016,1.016,25.405,2.177,8806.341,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3418400002,2016,3.979,3.037,1.933,23397.778,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US8168501018,2016,0.914,8.065,10.039,490.219,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CH0406705126,2016,0.917,1.709,1.026,131.393,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
KR7046890000,2016,25.033,51.978,3.463,953841.046,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US8173232070,2016,0.836,0.461,0.389,45.579,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100002NT4,2016,1.796,1.565,1.125,451.9618779,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE000000XB6,2016,1.789,2.947,0.921,509.0938782,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100000510,2016,0.185,6.444,3.056,1187.49,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100002G84,2016,6.838,3.951,1.292,3079.331261,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100000Q50,2016,16.778,20.512,6.537,7477.346378,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3355000005,2016,0.222,4.538,22.943,45549.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3371600002,2016,3.0,63.6,136.1,75039.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3375800004,2016,33.347,105.154,4.313,143453.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
KYG811801045,2016,2.084,4.778,0.205,4132.887,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0006257009,2016,0.188,59.498,0.89,5795.609,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002363009,2016,0.244,0.958,0.014,182.873,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US8269191024,2016,0.124,3.459,7.287,697.626,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US82706C1080,2016,8.565,3.835,0.8,556.146,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0003530002,2016,0.006,0.221,0.444,1405.77,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0003288007,2016,0.253,0.15,0.045,205.376,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
DE000WAF3001,2016,10.624,252.077,119.696,933.4,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0005483002,2016,18.226,528.16,3.416,31599.04,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US82982T1060,2016,,,,,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0008016007,2016,0.109,2.364,0.129,10189.747,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
KR7000660001,2016,1691.27,3250.95,228.148,17197975.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3162640001,2016,3.357,9.546,3.413,15745.811,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US83089J1088,2016,,,,,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
KYG8232Y1017,2016,0.288,6.753,8.421,534.423,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
KYG8020E1199,2016,379.272,973.173,102.309,2914.18,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
DE0005178008,2016,1.544,0.848,1.044,80.425,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
FR0013227113,2016,3.463,3.08,22.877,233.194,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0005471007,2016,0.004,0.76,0.001,3216.843,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0003055000,2016,0.004,2.743,0.582,3514.446,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100003RN6,2016,1.636,2.017,0.809,300.6637905,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
NL0000226223,2016,552.0,739.0,113.0,6973.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
DE000A1K0235,2016,1.419,2.849,2.05,177.582,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3322930003,2016,21.0,913.0,4.0,211361.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002401007,2016,4.984,13.59,0.517,7556.045,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE000001P60,2016,5.633,7.341,1.626,1187.334429,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
US87157D1090,2016,0.062,5.059,2.042,1666.9,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0001582005,2016,0.054,0.344,0.11,9138.485,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002338001,2016,0.13,10.72,0.138,1196.457,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0006278005,2016,0.402,14.034,12.129,30046.297,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0002340007,2016,2.537,35.477,6.954,5488.496,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3468000009,2016,1.828,5.241,10.065,11329.285,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0004967005,2016,0.024,0.776,0.22,3726.861,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
IT0005482333,2016,0.834,2.194,0.747,76.178696,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
TW0003030003,2016,1.721,11.098,0.041,3099.686,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
CNE100000825,2016,34.774,190.316,4.898,5475.027849,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
KR7064760002,2016,1.562,11.645,0.474,89446.646,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3571400005,2016,8.0,140.0,3491.11,663948.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
JP3571800006,2016,9.155,20.564,12.59,89969.0,Semiconductors,0.7816310166666383,6.427309852556187,28.932831218590493
