Isin,Year,SR001,SR002,SR003,SR004
FR0000071797,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
TW0006689003,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DE0005419105,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US12468P1049,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US91544A1097,2020,1.649999976,0,0.694761693,6.228861809
JP3545130001,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3539000004,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DE000A288904,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE000001BB0,2020,1.00999999,0,0,4.745328426
IT0005037210,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0012882389,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100001S32,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
INE356A01018,2020,2.059999943,0.450644344,1.456758857,5.425775051
JP3100700008,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US90114C1071,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3712500002,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
BE0974371032,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3126330004,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0015961222,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB00BMTV7393,2020,2.450000048,1.914762139,1.273219228,5.944277287
US68287N1000,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0016101844,2020,2.5,2.44632268,0.828210831,5.642872334
US10921T1016,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3305560009,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US7433121008,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3310250000,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE000000KJ6,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US22207T1016,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3284000001,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US94724R1086,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0001454435,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SA0007879543,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3105010007,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100000M47,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FI4000519228,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FI4000519236,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US1263271058,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3546300009,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3152750000,2020,1.639999986,2.204996586,0.702843368,2.981030941
US92347M1009,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3436300002,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3351050004,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
AU0000119307,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3601600004,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3108060009,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
ES0105102000,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
AU000000MP15,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3272600002,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3351070002,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3436400000,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
KR7112040001,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100000QL8,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3765250000,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3311540003,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3549020000,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0000072597,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100002PW3,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3431200009,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3910700008,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3386040004,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0005412504,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3801470000,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0004050250,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0010291245,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US75704L1044,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3422190003,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0007604061,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
MX01ID000009,2020,3.00999999,3.241470337,2.559848547,3.246692181
CNE100000MJ1,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3152790006,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
AU000000IRI3,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US2480191012,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3651400008,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3120110006,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3346970001,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0005851706,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE000000DM5,2020,1.539999962,0,0.628652394,4.816117287
SE0012313302,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3852000003,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3350930008,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3201900002,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB00BN4M3M55,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
ES0105093001,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3271100004,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3772000000,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
ES0105509006,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3977060007,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0000141137,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100001120,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3159930001,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3351000009,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3168300006,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
MT0000400102,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0009697220,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3630000002,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3400090001,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3758230001,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0001498481,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
NO0012861667,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100000VR5,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US3061372096,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE1000010B7,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DE000A2E4SV8,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DK0061549052,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3130230000,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
KYG5264Y1089,2020,2.519999981,4.068984032,0.990806222,4.77338028
JP3346170008,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3268870007,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
KR7000390005,2020,2.539999962,2.508918524,1.293911695,4.122601509
JP3101100000,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB0033600353,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GRS802003004,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DK0010270347,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB00BYYX6C66,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DK0061113511,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
NZVGLE0003S1,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3802950000,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3564600009,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3765220003,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3765120005,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3713400004,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US92823T2078,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3654100001,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0005440893,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US26253C2017,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0014005DA7,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
NO0012916131,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US00676P1075,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0005433740,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE0000001Y0,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SGXZ19450089,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US5949181045,2021,4.610000134,6.192926884,1.736000776,8.027108192
US0231351067,2021,4.150000095,3.694041252,3.025558233,7.070168495
US68389X1054,2021,4.070000172,5.335696697,1.753195524,6.725196362
US02079K3059,2021,4.28000021,5.209359646,2.563563824,6.75757885
US01609W1027,2021,2.460000038,2.811368704,1.794848084,3.194518805
US4592001014,2021,5.650000095,6.349546432,4.033907413,7.371979237
US81762P1021,2021,4.769999981,5.854804516,3.277895689,5.933989525
SE0000108656,2021,5.400000095,6.791253567,5.066923618,4.661184788
US6974351057,2021,4.579999924,6.389729023,2.545907736,5.988767147
FR0000051732,2021,4.929999828,5.070772171,3.952474356,6.206789017
US34959E1091,2021,3.650000095,2.955674648,2.137465954,7.053892612
US90138F1021,2021,3.329999924,4.920986176,1.00240016,5.86521101
US00971T1016,2021,4.110000134,3.957774162,2.252860069,7.4447155
US6687711084,2021,4.300000191,4.899363995,1.751469493,8.205850601
FR0000121329,2021,5.329999924,8.079811096,2.88644433,6.53528595
US22788C1053,2021,1.25,0,0.14539507,5.599484921
US7501021056,2021,2.309999943,3,0.481670111,4.960231781
JP3877600001,2021,3.359999895,1.129873276,3.185477018,5.639902592
US8334451098,2021,1.879999995,0,1.456758857,5.577879429
US26210C1045,2021,4.679999828,3.344727516,4.093341827,7.142753601
US23804L1035,2021,2.349999905,0,2.333714247,6.118268967
JP3816600005,2021,2.279999971,3.187914848,0.639320314,4.204388142
US67059N1081,2021,2.200000048,1.972169995,0.789543271,5.043193817
US88076W1036,2021,5.619999886,5.403369904,4.81543684,6.999386311
JP3637300009,2021,1.580000043,0,0.646513581,5.972128391
US60937P1066,2021,1.639999986,0,0.694761693,6.190295219
US98980G1022,2021,2.730000019,3.449215412,0.979246557,5.015672684
JP3689500001,2021,1.50999999,0,1.475266814,3.76221776
IL0002730112,2021,3.099999905,2.55145216,1.942646384,5.649853706
IL0010824113,2021,1.330000043,0,0.445555329,5.15379858
US2681501092,2021,1.620000005,0,0.560772002,6.44434309
US18915M1071,2021,3.799999952,3.764484882,2.641800404,5.627792835
US98980F1049,2021,1.480000019,0,0.695340037,5.314599514
US70438V1061,2021,2.25,0,1.837947845,6.652342319
US10316T1043,2021,1.629999995,0,0.694761693,6.140769958
JP3400400002,2021,3.069999933,2.928811073,2.087131262,4.772704124
US49639K1016,2021,2.069999933,3.124012947,1.48115623,1.923710823
FI0009000277,2021,4.679999828,3.535276175,3.889888048,7.20899868
CA53229C1077,2021,2.529999971,0,2.37728858,6.903095722
CNE1000041K3,2021,1.25,0,0.475185007,4.664300442
NO0004822503,2021,2.970000029,3.462177515,0.963553965,6.101938248
JP3544000007,2021,3.930000067,4.389990807,1.141772985,6.872042656
US2041661024,2021,2.289999962,1.50903213,0.674448729,6.504051685
US92511U1025,2021,1.75,0,0.694761693,6.775540829
DE000A2GS401,2021,4.21999979,2.686877966,4.183595181,6.076391697
US88025T1025,2021,2.700000048,1.50903213,1.79797411,5.747619152
US83417Q2049,2021,1.580000043,0,0.694761693,5.833548546
IL0011334468,2021,3.930000067,2.106915712,4.567784786,5.21583271
US7534221046,2021,1.710000038,0,0.789543271,6.330543041
US85917T1097,2021,2.579999924,0,2.275073767,5.876047134
JP3173400007,2021,3.599999905,6.292977333,1.428773761,4.615655422
CNE100003PM2,2021,1.529999971,1.005077362,0.442039639,4.21732235
CNE100000QJ2,2021,3.150000095,4.680567741,0.966090083,5.446316242
US81730H1095,2021,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US05988J1034,2021,1.389999986,0,0.694761693,4.83633709
CA09228F1036,2021,1.950000048,0,1.040558696,6.940365791
US4181001037,2021,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0000063737,2021,3.839999914,5.342254162,1.762938023,5.739142895
US74758T3032,2021,1.74000001,0,0.694761693,6.711176872
CNE1000009B9,2021,1.379999995,0,0.856568754,4.960708141
US31188V1008,2021,1.299999952,0,0.14539507,5.909608841
US9222801022,2021,1.559999943,0,0.694761693,5.751186848
CNE100000ZD6,2021,1.090000033,0,0.14539507,4.722110271
US98983V1061,2021,1.600000024,0,0.694761693,5.985724926
CH0012268360,2021,0.910000026,0,0.107801571,3.876425028
GB00B01QGK86,2021,3.160000086,3.036599874,1.083008885,7.200368881
US98585N1063,2021,1.720000029,0,0.694761693,6.608634949
JP3346200003,2021,1.25,0,0.555651248,4.46257019
US81374A1051,2021,1.360000014,0,0.357088864,5.61485672
JP3346300001,2021,1.080000043,0,0.14539507,4.674476624
US53261M2035,2021,1.549999952,0,0.694761693,5.715754509
FR0011040500,2021,2.220000029,2.215125799,0.667233109,5.100895882
KR7035420009,2021,2.839999914,3.717381001,1.145226121,5.602275848
FR0000071797,2021,2.609999895,5.461945057,0.748688638,3.109945297
TW0006689003,2021,5.769999981,5.443489552,6.38266468,5.309893608
DE0005419105,2021,3.569999933,5.843093395,1.712283254,4.340750217
US12468P1049,2021,1.309999943,0,0.269633502,5.575360298
US91544A1097,2021,1.440000057,0,0.694761693,5.104069233
JP3545130001,2021,1.230000019,0,0.260573953,5.147286415
JP3539000004,2021,1.970000029,3.215308666,0.14539507,4.121422291
DE000A288904,2021,0.99000001,0,0.442039639,3.400234461
CNE000001BB0,2021,1.929999948,2.7124722,0,4.980959415
IT0005037210,2021,1.299999952,0,0.561332703,4.734477043
FR0012882389,2021,2.210000038,2.571741819,1.189865589,3.460837603
CNE100001S32,2021,1.019999981,0,0,4.796277046
INE356A01018,2021,4.019999981,3.127624273,3.567506313,5.708589077
JP3100700008,2021,1.330000043,0,0.694761693,4.552053452
US90114C1071,2021,1.070000052,0,0.432836443,3.859521389
JP3712500002,2021,1.149999976,0.046870828,0.440505266,4.122879505
BE0974371032,2021,1.149999976,0,0.593358696,3.883591652
JP3126330004,2021,2.130000114,2.91994071,0.14539507,5.188113689
SE0015961222,2021,1.99000001,0,1.807091594,5.489612579
GB00BMTV7393,2021,2.920000076,2.292736053,1.756023765,6.487087727
US68287N1000,2021,1.860000014,0,0.694761693,7.422412395
SE0016101844,2021,2.660000086,3.174652576,0.735254288,5.664220333
US10921T1016,2021,1.899999976,0,0.694761693,7.663917542
JP3305560009,2021,1.169999957,0,0.260070175,4.798559189
US7433121008,2021,5.369999886,5.474703789,4.059575081,7.238377571
JP3310250000,2021,1.070000052,0,0.38074249,3.984858751
CNE000000KJ6,2021,1.730000019,1.50903213,0.357088864,4.631640434
US22207T1016,2021,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3284000001,2021,1.090000033,0,0.357088864,4.119760513
US94724R1086,2021,1.559999943,0,0.694761693,5.733133793
IT0001454435,2021,3.960000038,5.319220066,2.077901363,5.612591267
SA0007879543,2021,2.890000105,2.198197365,2.425302505,4.56363678
JP3105010007,2021,1.909999967,1.50903213,0.38074249,5.416811943
CNE100000M47,2021,1.429999948,1.005077362,0.086157337,4.691260815
FI4000519228,2021,2.369999886,2.177765608,0.962048173,5.106234074
FI4000519236,2021,2.50999999,3.646071434,0.357088864,5.432044029
US1263271058,2021,1.460000038,0,0.269633502,6.410212517
JP3546300009,2021,0.779999971,0,0.260070175,2.812589407
JP3152750000,2021,1.730000019,1.872750521,0.702843368,3.810642481
US92347M1009,2021,1.230000019,0,0.356566131,4.903997421
JP3436300002,2021,1.149999976,0,0.260070175,4.693194866
JP3351050004,2021,1.25,0,0.603786767,4.341566086
AU0000119307,2021,2.660000086,1.50903213,1.715598702,5.742627621
JP3601600004,2021,2.210000038,2.532446384,0.694761693,4.536603928
JP3108060009,2021,2.039999962,2.824009657,0.233410552,4.645585537
ES0105102000,2021,1.580000043,2.600273132,0.062335305,3.352866411
AU000000MP15,2021,1.470000029,0,0.357088864,6.189035892
JP3272600002,2021,1.049999952,0,0.260573953,4.180670738
JP3351070002,2021,1.399999976,0,0.694761693,4.907262802
JP3436400000,2021,1.129999995,0,0.555651248,3.8348248
KR7112040001,2021,1.99000001,2.524809361,0.869165242,3.972321749
CNE100000QL8,2021,0.970000029,0,0,4.514870644
JP3765250000,2021,1.279999971,0,0.481670111,4.822132111
JP3311540003,2021,1.440000057,1.005077362,0.38074249,3.966387033
JP3549020000,2021,1.139999986,0,0.268062383,4.660883427
FR0000072597,2021,2.059999943,2.530953169,0.652395427,4.019870758
CNE100002PW3,2021,1.179999948,0,0.086157337,5.402933121
JP3431200009,2021,1.139999986,0,0.29622525,4.582049847
JP3910700008,2021,1.360000014,0,1.075400352,3.843224049
JP3386040004,2021,1.120000005,0,0.260070175,4.570803642
IT0005412504,2021,2.079999924,1.158542037,2.292908669,2.854075193
JP3801470000,2021,1.360000014,0,0.555651248,5.038793564
FR0004050250,2021,2.650000095,2.801775217,1.590916872,4.181128502
FR0010291245,2021,1.480000019,0,0.615878522,5.549632072
US75704L1044,2021,1.590000033,0,0.560772002,6.258363724
JP3422190003,2021,1.169999957,0,0.38074249,4.493662357
SE0007604061,2021,0.970000029,0,0,4.483607292
MX01ID000009,2021,4.369999886,6.096001625,3.320306301,3.251183033
CNE100000MJ1,2021,1.529999971,0,1.067865252,4.942260742
JP3152790006,2021,2.210000038,3.341462374,0.736555874,4.678130627
AU000000IRI3,2021,1.519999981,0,0.357088864,6.489905834
US2480191012,2021,3.019999981,0,2.531362534,7.30177021
JP3651400008,2021,1.320000052,0,1.502450824,2.942132473
JP3120110006,2021,1.309999943,0,0.442039639,5.058716774
JP3346970001,2021,1.169999957,0,0.29712069,4.202895641
SE0005851706,2021,1.460000038,0,0.278297573,6.403821945
CNE000000DM5,2021,1.779999971,0.961093366,0.628652394,4.614573956
SE0012313302,2021,1.039999962,0,0,4.885240555
JP3852000003,2021,1.230000019,0,0.260573953,5.153722763
JP3350930008,2021,1.029999971,0,0.14539507,4.39921999
JP3201900002,2021,2.019999981,2.090124369,0.694761693,4.271576405
GB00BN4M3M55,2021,2.029999971,2.956501007,0.309632987,4.219344139
ES0105093001,2021,1.639999986,1.740882993,0.977047741,2.539350748
JP3271100004,2021,1.230000019,0,0.46641922,4.574057579
JP3772000000,2021,0.939999998,0,0.793940663,3.041430712
ES0105509006,2021,0.639999986,0,0,2.733401299
JP3977060007,2021,0.829999983,0,0.14539507,3.319424391
SE0000141137,2021,1.100000024,0,0.7641868,3.240170956
CNE100001120,2021,2.420000076,2.23707056,1.015739799,5.129122734
JP3159930001,2021,1.049999952,0,0.427394003,3.728610754
JP3351000009,2021,1.019999981,0,0.14539507,4.320300102
JP3168300006,2021,0.980000019,0,0.14539507,4.136668205
MT0000400102,2021,1.320000052,9.18018E-07,0.710586011,3.234657288
SE0009697220,2021,2.940000057,2.492303371,1.030902863,7.103033543
JP3630000002,2021,1.190000057,0,0.260070175,4.932028294
JP3400090001,2021,1.370000005,0,0.260070175,5.948303223
JP3758230001,2021,1.870000005,2.477192879,0.28619042,4.165055752
IT0001498481,2021,1.090000033,0,0.797272503,3.26971364
NO0012861667,2021,1.110000014,0,0.515036821,3.847784996
CNE100000VR5,2021,1.620000005,0,1.692098022,4.861000538
US3061372096,2021,1.570000052,0,0.481670111,6.394192696
CNE1000010B7,2021,1.210000038,0,0,5.853168488
DE000A2E4SV8,2021,0.800000012,0,0.237478346,2.962880373
DK0061549052,2021,0.540000021,0,0,2.252379894
JP3130230000,2021,1.190000057,0,0.260070175,4.920069695
KYG5264Y1089,2021,2.390000105,4.183505535,0.990806222,4.141571522
JP3346170008,2021,2.079999924,2.430286407,0.357088864,4.955962658
JP3268870007,2021,1.00999999,0,0.094053313,4.375771046
KR7000390005,2021,2.819999933,2.672031403,1.837549925,4.251812935
JP3101100000,2021,1.350000024,0.688950539,0.307558835,4.482029438
GB0033600353,2021,3.210000038,2.226840258,3.338944435,4.988089561
GRS802003004,2021,0.910000026,0,0.390752435,3.152529478
DK0010270347,2021,2.420000076,1.639895082,1.48421216,5.392956734
GB00BYYX6C66,2021,1.169999957,0,0.198390529,5.033447742
DK0061113511,2021,1.419999957,0,1.295032978,3.682941198
NZVGLE0003S1,2021,1.570000052,0,0.60166347,6.048620224
JP3802950000,2021,1.200000048,0,0.561332703,4.181603909
JP3564600009,2021,0.769999981,0,0,3.883568764
JP3765220003,2021,1.669999957,0,0.936041772,5.293365002
JP3765120005,2021,1.25999999,0,0.506677032,4.203732967
JP3713400004,2021,1.75999999,0,0.802823484,4.831814289
US92823T2078,2021,1.289999962,0,0.694761693,4.319475651
JP3654100001,2021,2.369999886,4.004734993,0.260070175,4.691864491
IT0005440893,2021,2.660000086,2.747030258,1.279482484,4.894335747
US26253C2017,2021,1.200000048,0,0.357088864,4.695177078
FR0014005DA7,2021,2.410000086,2.598869801,0.800588191,5.080563068
NO0012916131,2021,3.970000029,3.189156771,3.137654305,6.129904747
US00676P1075,2021,2.380000114,1.005077362,0.694761693,7.846364021
IT0005433740,2021,2.130000114,3.815717936,1.019147396,2.274157047
CNE0000001Y0,2021,1.220000029,0,0,5.929974556
SGXZ19450089,2021,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US5949181045,2022,5.670000076,6.098124981,3.838985443,8.08225441
US0231351067,2022,4.269999981,4.102383614,3.051642895,6.937592506
US68389X1054,2022,4.010000229,5.247112751,1.753195524,6.563930988
US02079K3059,2022,4.260000229,4.909383774,2.592558384,6.934779167
US01609W1027,2022,3.140000105,2.323054314,3.225522041,4.201476574
US4592001014,2022,5.110000134,6.95524025,2.552583456,7.445086002
US81762P1021,2022,5,5.704990864,4.28091526,5.318676949
SE0000108656,2022,4.980000019,6.774107933,3.784052849,5.424282074
US6974351057,2022,5.599999905,6.207658291,4.464057922,6.638659
FR0000051732,2022,4.590000153,4.271900177,3.332839966,6.884872913
US34959E1091,2022,3.339999914,4.119409561,1.171087265,6.369698048
US90138F1021,2022,3.779999971,5.716510773,1.51237464,5.672692299
US00971T1016,2022,3.960000038,3.598604441,2.302634954,7.15695715
US6687711084,2022,4.690000057,5.309425354,2.305902719,8.108118057
FR0000121329,2022,5.53000021,8.395528793,2.88644433,6.973239422
US22788C1053,2022,1.389999986,0,0.793459475,4.586222649
US7501021056,2022,2.150000095,1.83794558,0.694761693,5.213579178
JP3877600001,2022,3.579999924,1.085694551,3.185477018,6.631348133
US8334451098,2022,1.769999981,0,1.456758857,5.018689632
US26210C1045,2022,5.53000021,5.534310341,4.408005238,7.195038319
US23804L1035,2022,3.430000067,2.488129377,2.345477581,6.342041492
JP3816600005,2022,2.470000029,3.28556633,0.639320314,4.930264473
US67059N1081,2022,2.349999905,1.762766123,0.789543271,6.027278423
US88076W1036,2022,5.789999962,5.987462997,4.822337627,6.97900629
JP3637300009,2022,1.539999962,0,0.555651248,6.045883656
US60937P1066,2022,1.649999976,0,0.694761693,6.259424686
US98980G1022,2022,2.75,3.340501785,1.074766755,5.02494669
JP3689500001,2022,1.629999995,0,1.483327866,4.311347008
IL0002730112,2022,4.25,6.07293129,2.289961338,5.544323444
IL0010824113,2022,3.069999933,4.109980106,1.282779455,5.010842323
US2681501092,2022,1.799999952,0,0.789543271,6.791433334
US18915M1071,2022,3.950000048,3.81316185,3.066453695,5.411964893
US98980F1049,2022,3,2.528311968,1.665090442,5.806520939
US70438V1061,2022,2.210000038,0,1.840925217,6.411472797
US10316T1043,2022,2.140000105,1.50903213,0.694761693,5.709175587
JP3400400002,2022,3.400000095,3.761309385,2.087131262,5.074757099
US49639K1016,2022,2.220000029,1.967214823,2.039654732,2.743062735
FI0009000277,2022,4.320000172,3.579234362,3.288281441,6.783705711
CA53229C1077,2022,4.070000172,3.278935194,3.103929996,6.499847412
CNE1000041K3,2022,3.00999999,3.879212618,1.710899591,4.161005497
NO0004822503,2022,2.839999914,3.476285458,0.960144997,5.514431953
JP3544000007,2022,4.019999981,4.657452583,1.112962604,6.836469173
US2041661024,2022,3,3.651839018,0.730018318,6.59597826
US92511U1025,2022,1.720000029,0,0.694761693,6.634469032
DE000A2GS401,2022,4.309999943,2.715965033,4.102371216,6.527767658
US88025T1025,2022,2.299999952,1.50903213,0.980041802,5.715937138
US83417Q2049,2022,1.570000052,0,0.694761693,5.775598526
IL0011334468,2022,4.099999905,2.478075504,4.677346706,5.184786797
US7534221046,2022,1.980000019,0,1.450578213,6.137174606
US85917T1097,2022,2.359999895,0,1.783038855,6.102546215
JP3173400007,2022,3.470000029,6.034734249,1.443913937,4.351471424
CNE100003PM2,2022,1.700000048,1.005077362,0.652358472,4.527239323
CNE100000QJ2,2022,2.940000057,4.012337208,0.9829759,5.266170025
US81730H1095,2022,1.529999971,0,0.694761693,5.611550331
US05988J1034,2022,1.429999948,0,0.694761693,5.075484753
CA09228F1036,2022,1.879999995,0,1.040558696,6.560136795
US4181001037,2022,1.590000033,0,0.694761693,5.89124155
FR0000063737,2022,2.859999895,2.586237669,1.468994737,5.550726891
US74758T3032,2022,1.710000038,0,0.694761693,6.590359688
CNE1000009B9,2022,1.409999967,0,0.856568754,5.145877361
US31188V1008,2022,1.25,0,0.14539507,5.643443584
