ISIN,BI350,BI493,EG056,EG057,ES018,ES019,ES096,F1754,F1769,RX262,ES643,IS010,EG017,EG018,EG030,SR001,SR002,SR003,SR004,SR205,SR217,SR238,SR200,SR211,SR711,SR731,SR727,SR718,SR715,SR005,SR035,SR064,SR084,BI588,BI589,BI590,SR208,SR235,SR231,SR249,ST024,SR752,SR754,SR756,SR760,SR724,SR721,Year
US22788C1053,0,#N/A N/A,31.76,1.354,#N/A N/A,#N/A N/A,33.33330154,70,27.10000038,#N/A N/A,#N/A N/A,3055.555,26.742,32.907,30.001,1.389999986,0,0.793459475,4.586222649,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,1.097493768,#N/A Field Not Applicable,6.689534664,3.984523058,1.227328658,8.411502838,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
US7501021056,0,#N/A N/A,40.489,31.676,#N/A N/A,#N/A N/A,20,70,#N/A N/A,#N/A N/A,#N/A N/A,2957.1,0.919,109.477,0.325,2.150000095,1.83794558,0.694761693,5.213579178,1.131481171,3,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,0.592423439,#N/A Field Not Applicable,4.415669441,6.046814442,3.34671402,9.767324448,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3877600001,11.1461,#N/A N/A,44.613,46.943,#N/A N/A,#N/A N/A,20,50,60.29999924,#N/A N/A,100,7250515,798.99,260.946,1005.335,3.859999895,1.19908905,3.652924299,6.631348133,7.389142513,#N/A Field Not Applicable,0,4.869309902,0,#N/A Field Not Applicable,1.5,#N/A Field Not Applicable,2.663907766,#N/A Field Not Applicable,4.787730217,7.624284267,8.613145828,6.527151585,10.319137,-41.379983,-31.060846,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.342395991,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,8.916079521,
US8334451098,0,#N/A N/A,35.667,1.523,#N/A N/A,#N/A N/A,30,60,#N/A N/A,#N/A N/A,#N/A N/A,2806.489,25.433,30.865,36.173,1.769999981,0,1.456758857,5.018689632,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,0.592423439,#N/A Field Not Applicable,5.796505451,4.858346462,2.225169182,9.469753265,11.911047,-14.998565,-3.087518,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
US26210C1045,0,#N/A N/A,16.174,3.454,#N/A N/A,#N/A N/A,33.33330154,0,#N/A N/A,#N/A N/A,#N/A N/A,2501.6,0.918,35.502,0.996,5.53000021,5.534310341,4.408005238,7.195038319,7.173638344,3.542267084,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,6.1392169,6.851673126,#N/A Field Not Applicable,7.604131222,6.847290993,5.823645115,9.326870918,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3.62841773,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
US23804L1035,0,#N/A N/A,17.456,0.923,#N/A N/A,#N/A N/A,25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2128.359,0.419,2.223,31.714,3.430000067,2.488129377,2.345477581,6.342041492,5.178839207,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,6.1392169,1.808063507,#N/A Field Not Applicable,7.034113407,6.944692135,3.31337738,9.785987854,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3.570854425,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3816600005,0,#N/A N/A,79.163,55.663,#N/A N/A,#N/A N/A,16.66670036,40,12.89999962,#N/A N/A,#N/A N/A,298855,24.794,34.835,96.371,2.539999962,3.28556633,0.750485659,4.930264473,2.632957697,4.292602539,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0,3,#N/A Field Not Applicable,4.371570587,1.615766287,8.27736187,8.295921326,11.764706,-14.991878,-3.227172,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
US67059N1081,0,#N/A N/A,26.004,5.912,#N/A N/A,#N/A N/A,22.22220039,30,#N/A N/A,#N/A N/A,#N/A N/A,1862.895,0.362,16.74,28.904,2.349999905,1.762766123,0.789543271,6.027278423,3.553295374,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,1.076415658,#N/A Field Not Applicable,6.826141357,5.897942066,4.096530914,8.00288105,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
US88076W1036,0,#N/A N/A,50.557,19.308,#N/A N/A,#N/A N/A,33.33330154,40,#N/A N/A,#N/A N/A,34,1833,0.142,2.714,82.842,5.789999962,5.987462997,4.822337627,6.97900629,5.054780483,7.409444332,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,9.642854691,3.873032808,#N/A Field Not Applicable,8.523680687,6.586125374,4.435127735,8.918793678,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,5.005649567,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
JP3637300009,0,#N/A N/A,54.749,13.653,#N/A N/A,#N/A N/A,16.66670036,10,26.10000038,#N/A N/A,#N/A N/A,248691,3.909,6.859,79.012,1.559999943,0,0.59002471,6.045883656,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,1.097493768,0.769572914,#N/A Field Not Applicable,3.066892147,7.602972507,8.533057213,7.743067741,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
US60937P1066,0,#N/A N/A,12.534,0.694,#N/A N/A,#N/A N/A,30,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1683.011,0.211,1.975,17.301,2.549999952,2.433142424,0.694761693,6.259424686,5.053665161,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,0.592423439,#N/A Field Not Applicable,6.090652466,6.425168037,4.532122612,9.765983582,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
US98980G1022,0,#N/A N/A,26.727,1.819,#N/A N/A,#N/A N/A,25,0,16.39999962,#N/A N/A,100,1616.952,0.212,20.774,20.056,2.75,3.340501785,1.074766755,5.02494669,7.151817799,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.592423439,4.639633179,#N/A Field Not Applicable,5.801418304,4.73156023,2.29668808,9.580174446,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3689500001,0,#N/A N/A,315.548,54.677,#N/A N/A,#N/A N/A,22.22220039,80,29.79999924,#N/A N/A,#N/A N/A,244542,10.635,433.222,57.929,1.649999976,0,1.538849831,4.311347008,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,0.936070681,#N/A Field Not Applicable,5.026601791,1.001346469,6.793725967,5.869752884,11.554208,-14.91638,-3.362172,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
IL0002730112,0,#N/A N/A,2.935,0.525,#N/A N/A,#N/A N/A,25,40,#N/A N/A,#N/A N/A,#N/A N/A,2377.508,0.499,5.436,0.518,4.25,6.07293129,2.289961338,5.544323444,7.191548824,4.641109467,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,5.203842163,#N/A Field Not Applicable,4.672789097,6.626445293,5.887056828,5.361054897,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
IL0010824113,0,#N/A N/A,8.054,1.149,#N/A N/A,#N/A N/A,33.33330154,10,#N/A N/A,#N/A N/A,#N/A N/A,2414.7,0.147,7.155,10.683,3.069999933,4.109980106,1.282779455,5.010842323,4.983468056,3,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,7.570361137,1.719658613,#N/A Field Not Applicable,4.812824249,5.161813736,4.796231747,5.596272945,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.412249893,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
US2681501092,0,#N/A N/A,8.972,0.921,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A,1430.53,0.324,1.901,9.609,3.029999971,3.483016014,0.789543271,6.791433334,7.486924171,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,1.076415658,#N/A Field Not Applicable,7.776738167,7.626407623,3.463911295,9.714779854,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
US18915M1071,0,#N/A N/A,17.91,0.803,#N/A N/A,#N/A N/A,37.5,70,#N/A N/A,#N/A N/A,#N/A N/A,1296.745,0.137,0,21.34,3.970000029,3.809242725,3.109244823,5.411964893,4.431143284,3,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,9.642854691,3.6838305,#N/A Field Not Applicable,7.775526047,5.281757355,1.419787884,9.171989441,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3.62841773,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
US98980F1049,0,#N/A N/A,3.343,0.499,#N/A N/A,#N/A N/A,22.22220039,50,#N/A N/A,#N/A N/A,100,1239.5,0,1.228,2.604,3.109999895,2.923219919,1.644892216,5.806520939,6.178771496,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3,1.931678534,#N/A Field Not Applicable,6.447755337,6.986773491,2.984581947,7.899409294,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.477497816,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
US70438V1061,0,100,11.887,1.403,#N/A N/A,#N/A N/A,20,20,#N/A N/A,9.438973924,#N/A N/A,1174.598,0.077,4.546,8.726,3.799999952,3.083487034,2.679975033,6.411472797,3.143485069,3,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,1.097493768,2.746985435,#N/A Field Not Applicable,6.416583061,7.465939999,3.955855608,9.430865288,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3.218447208,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
US10316T1043,0,#N/A N/A,28.133,6.15,#N/A N/A,#N/A N/A,37.5,10,#N/A N/A,#N/A N/A,#N/A N/A,1037.741,12.948,10.084,3.938,2.140000105,1.50903213,0.694761693,5.709175587,3,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,0.592423439,#N/A Field Not Applicable,7.59058857,5.775781155,2.072291851,8.992127419,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3400400002,0,#N/A N/A,160.608,83.666,#N/A N/A,#N/A N/A,18.18180084,40,17.5,#N/A N/A,47,480307,0.372,64.273,427.89,3.480000019,3.691264868,2.301272869,5.074757099,4.217273712,3,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,5.281476974,#N/A Field Not Applicable,5.88531208,1.615766287,7.586587429,6.428313732,9.7193,-16.751288,-7.031988,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
US49639K1016,0,100,208.715,186.3,#N/A N/A,4.9E-05,14.28569984,50,#N/A N/A,11.67441743,#N/A N/A,7047.461,0.067,58.941,133.245,1.950000048,1.112745166,2.068518639,2.743062735,0.322623819,2.532696962,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,3.756942272,#N/A Field Not Applicable,2.837221622,1.151833415,2.05159235,7.759465218,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
FI0009000277,0,100,72.602,55.75,#N/A N/A,#N/A N/A,27.27269936,90,#N/A N/A,35.04660869,98,2851.4,0.195,1.406,205.417,4.369999886,3.650327921,3.337926388,6.783705711,7.882000923,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3,3.54252696,#N/A Field Not Applicable,6.098650455,6.727478504,7.776041508,6.9121418,11.772963,-17.866748,-6.093785,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3.62841773,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
CA53229C1077,0,#N/A N/A,10.679,4.421,#N/A N/A,#N/A N/A,#N/A N/A,20,#N/A N/A,#N/A N/A,#N/A N/A,909.27,0.261,0.748,7.944,3.920000076,3.458524704,2.646254778,6.499847412,7.429240704,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,6.771303177,#N/A Field Not Applicable,7.634150028,5.879601955,4.84599638,7.974043369,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3.570854425,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
CNE1000041K3,0,100,48.735,10.83,#N/A N/A,#N/A N/A,0,60,#N/A N/A,3.025089314,#N/A N/A,6442.487305,0.738,10.897,29.403,3.130000114,4.227702618,1.757060289,4.161005497,3.673403263,5.058228016,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,2.94677186,#N/A Field Not Applicable,4.765685081,0.646618545,7.086885929,6.071233273,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.412249893,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
NO0004822503,0,37.8397,396.301,821.568,#N/A N/A,0.0791618,44.44440079,80,#N/A N/A,1.597095382,72,34704,4.152,0.959,1200.08,2.819999933,3.40294385,0.960144997,5.514431953,7.298478603,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,3.050215483,#N/A Field Not Applicable,5.417336464,4.109184742,7.48465538,5.168082714,9.71968,-35.156144,-25.436464,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.412249893,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
JP3544000007,0,#N/A N/A,519.728,701.41,#N/A N/A,#N/A N/A,28.57139969,#N/A N/A,#N/A N/A,#N/A N/A,30,1032773,676.413,667.985,2082.735,4.150000095,4.654278278,1.429552078,6.836469173,4.765332699,3.970430851,5,6.857897758,8.658561707,5.286584377,0,0,#N/A Field Not Applicable,0,5.769907951,7.532382965,8.380609512,5.872445107,8.35083,-46.983536,-38.632706,3.414458036,3,0,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A,#N/A N/A,0,#N/A N/A,
US2041661024,0,#N/A N/A,33.013,6.221,#N/A N/A,#N/A N/A,22.22220039,10,#N/A N/A,#N/A N/A,#N/A N/A,839.247,10.974,7.112,7.459,3.00999999,3.651839018,0.750373542,6.59597826,3.245049715,4.254288673,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.592423439,2.201964617,#N/A Field Not Applicable,7.753569603,7.104291439,4.34170723,7.243422508,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
US92511U1025,0,#N/A N/A,36.231,6.156,#N/A N/A,#N/A N/A,28.57139969,10,#N/A N/A,#N/A N/A,#N/A N/A,817.31,10.542,11.567,5.275,1.720000029,0,0.694761693,6.634469032,0,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,2.193605661,0.592423439,#N/A Field Not Applicable,8.270087242,7.866911411,3.034152985,8.007801056,11.764706,-14.705882,-2.941176,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,0.765331209,#N/A Field Not Applicable,0,#N/A Field Not Applicable,
DE000A2GS401,0,48.2311,9.328,3.007,#N/A N/A,#N/A N/A,50,50,#N/A N/A,7.543642117,#N/A N/A,1000.29,0.162,1.989,7.18,4.619999886,3.485837221,4.199454308,6.527767658,7.493570805,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,9.254847527,3.731439829,#N/A Field Not Applicable,7.476626873,7.030320168,4.272137165,7.671199799,11.01497,-15.455618,-4.440648,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3.570854425,#N/A Field Not Applicable,3,#N/A Field Not Applicable,
